,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,class_a11,class_a12,class_a13,class_a14,class_a15,class_a16,class_a17,class_a18,class_a19,class_a20,class_a21,class_a22,class_a23,class_a24,class_a25,class_a26,class_a27,class_a28,class_a29,class_a30,class_a31,class_a32,class_a33,class_a34,class_a35,class_a36
9998,37,63,67,30,42,100,100,39,40,56,54,38,36,53,50,34,28,45,40,27,37,63,67,30,42,100,100,39,40,56,54,38,36,53,50,34,28,45,40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9999,39,65,70,33,43,100,100,40,41,59,55,39,37,54,51,35,29,48,43,28,39,65,70,33,43,100,100,40,41,59,55,39,37,54,51,35,29,48,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000,49,57,58,43,44,77,100,42,41,57,55,40,37,53,51,36,29,43,40,28,49,57,58,43,44,77,100,42,41,57,55,40,37,53,51,36,29,43,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10001,51,59,60,46,44,100,100,43,42,57,56,41,37,53,52,36,29,44,42,29,51,59,60,46,44,100,100,43,42,57,56,41,37,53,52,36,29,44,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10002,100,59,59,64,47,92,100,46,43,59,57,42,38,54,53,37,30,45,42,29,100,59,59,64,47,92,100,46,43,59,57,42,38,54,53,37,30,45,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10003,100,59,60,100,48,100,100,47,44,90,59,43,39,55,54,38,30,47,45,30,100,59,60,100,48,100,100,47,44,90,59,43,39,55,54,38,30,47,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10004,100,100,63,100,53,100,86,51,48,64,63,46,43,64,63,41,31,77,76,30,100,100,63,100,53,100,86,51,48,64,63,46,43,64,63,41,31,77,76,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10005,62,100,100,45,48,100,99,45,46,100,60,44,43,63,59,40,33,74,70,31,62,100,100,45,48,100,99,45,46,100,60,44,43,63,59,40,33,74,70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10006,65,57,57,33,44,74,80,40,42,100,54,38,38,57,47,34,29,51,36,28,65,57,57,33,44,74,80,40,42,100,54,38,38,57,47,34,29,51,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10007,65,57,58,34,45,76,100,41,42,100,55,38,38,59,48,34,29,65,36,28,65,57,58,34,45,76,100,41,42,100,55,38,38,59,48,34,29,65,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10008,100,57,58,90,48,77,100,46,43,60,57,42,38,54,53,37,30,45,42,29,100,57,58,90,48,77,100,46,43,60,57,42,38,54,53,37,30,45,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10009,100,60,61,100,48,100,100,46,44,100,75,43,39,56,54,38,31,49,45,29,100,60,61,100,48,100,100,46,44,100,75,43,39,56,54,38,31,49,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10010,46,60,61,36,44,81,100,41,42,100,54,39,37,54,50,35,29,46,39,28,46,60,61,36,44,81,100,41,42,100,54,39,37,54,50,35,29,46,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10011,100,67,67,53,47,100,100,45,44,100,100,42,39,57,54,38,30,54,48,29,100,67,67,53,47,100,100,45,44,100,100,42,39,57,54,38,30,54,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10012,41,61,62,34,43,100,100,40,41,56,54,39,36,52,50,35,29,43,39,28,41,61,62,34,43,100,100,40,41,56,54,39,36,52,50,35,29,43,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10013,47,66,71,38,45,100,100,42,42,100,56,40,38,55,52,36,29,51,43,28,47,66,71,38,45,100,100,42,42,100,56,40,38,55,52,36,29,51,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10014,64,66,59,51,46,100,100,45,43,68,58,42,39,56,55,38,30,52,49,29,64,66,59,51,46,100,100,45,43,68,58,42,39,56,55,38,30,52,49,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10015,100,100,67,90,50,100,100,47,46,100,90,44,42,100,65,39,32,100,65,30,100,100,67,90,50,100,100,47,46,100,90,44,42,100,65,39,32,100,65,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10016,68,93,69,64,52,100,87,49,48,64,61,45,43,63,60,41,33,75,69,31,68,93,69,64,52,100,87,49,48,64,61,45,43,63,60,41,33,75,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10017,100,100,64,100,54,100,85,51,49,100,63,46,44,65,62,41,33,100,79,31,100,100,64,100,54,100,85,51,49,100,63,46,44,65,62,41,33,100,79,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10018,100,100,64,100,54,100,85,51,49,100,63,46,44,65,62,41,33,100,79,31,100,100,64,100,54,100,85,51,49,100,63,46,44,65,62,41,33,100,79,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10019,100,100,64,100,54,100,85,51,49,100,63,46,44,65,62,41,33,100,79,31,100,100,64,100,54,100,85,51,49,100,63,46,44,65,62,41,33,100,79,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10020,31,64,59,36,47,100,79,41,47,100,99,38,45,100,100,33,33,85,34,27,31,64,59,36,47,100,79,41,47,100,99,38,45,100,100,33,33,85,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10021,39,74,61,38,49,100,82,41,49,100,100,39,47,100,100,34,36,88,35,27,39,74,61,38,49,100,82,41,49,100,100,39,47,100,100,34,36,88,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10022,100,58,58,64,49,80,100,46,44,100,57,42,39,56,53,37,31,51,42,29,100,58,58,64,49,80,100,46,44,100,57,42,39,56,53,37,31,51,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10023,100,59,59,100,49,100,100,46,45,100,90,42,40,57,53,37,31,53,44,29,100,59,59,100,49,100,100,46,45,100,90,42,40,57,53,37,31,53,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10024,79,100,73,53,47,100,87,45,45,61,60,43,41,60,58,39,31,78,76,30,79,100,73,53,47,100,87,45,45,61,60,43,41,60,58,39,31,78,76,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10025,100,100,70,100,51,100,87,49,47,100,75,46,43,65,63,41,33,100,100,31,100,100,70,100,51,100,87,49,47,100,75,46,43,65,63,41,33,100,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10026,100,100,70,100,51,100,87,49,47,100,75,46,43,65,63,41,33,100,100,31,100,100,70,100,51,100,87,49,47,100,75,46,43,65,63,41,33,100,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10027,100,100,70,100,51,100,87,49,47,100,75,46,43,65,63,41,33,100,100,31,100,100,70,100,51,100,87,49,47,100,75,46,43,65,63,41,33,100,100,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10028,79,100,73,53,47,100,87,45,45,61,60,43,41,60,58,39,31,78,76,30,79,100,73,53,47,100,87,45,45,61,60,43,41,60,58,39,31,78,76,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10029,100,100,100,44,49,100,100,44,46,90,60,43,42,62,58,39,32,88,88,30,100,100,100,44,49,100,100,44,46,90,60,43,42,62,58,39,32,88,88,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10030,65,56,54,28,47,100,76,39,45,100,53,37,42,100,46,33,32,100,34,27,65,56,54,28,47,100,76,39,45,100,53,37,42,100,46,33,32,100,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10031,100,57,55,33,48,100,78,40,46,100,55,38,42,100,47,33,32,100,35,27,100,57,55,33,48,100,78,40,46,100,55,38,42,100,47,33,32,100,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10032,54,60,60,46,46,100,100,43,43,100,55,40,38,55,51,36,30,50,41,29,54,60,60,46,46,100,100,43,43,100,55,40,38,55,51,36,30,50,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10033,100,62,61,54,48,100,100,46,44,100,59,43,40,57,54,38,31,54,46,29,100,62,61,54,48,100,100,46,44,100,59,43,40,57,54,38,31,54,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10034,100,59,59,53,47,92,100,45,43,75,56,41,38,54,52,37,30,47,41,29,100,59,59,53,47,92,100,45,43,75,56,41,38,54,52,37,30,47,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10035,100,62,63,90,48,100,100,47,44,100,90,43,39,56,54,38,31,51,46,30,100,62,63,90,48,100,100,47,44,100,90,43,39,56,54,38,31,51,46,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10036,100,62,61,54,48,100,100,46,44,100,59,43,40,57,54,38,31,54,46,29,100,62,61,54,48,100,100,46,44,100,59,43,40,57,54,38,31,54,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10037,100,62,61,54,48,100,100,46,44,100,59,43,40,57,54,38,31,54,46,29,100,62,61,54,48,100,100,46,44,100,59,43,40,57,54,38,31,54,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10038,54,60,60,46,46,100,100,43,43,100,55,40,38,55,51,36,30,50,41,29,54,60,60,46,46,100,100,43,43,100,55,40,38,55,51,36,30,50,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10039,75,61,61,46,46,100,100,43,43,100,56,41,39,56,52,36,30,52,42,29,75,61,61,46,46,100,100,43,43,100,56,41,39,56,52,36,30,52,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10040,52,60,60,40,46,100,100,42,42,75,55,40,38,54,51,36,30,48,40,28,52,60,60,40,46,100,100,42,42,75,55,40,38,54,51,36,30,48,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10041,56,65,61,46,46,100,100,44,43,100,56,41,39,56,53,37,30,52,44,29,56,65,61,46,46,100,100,44,43,100,56,41,39,56,53,37,30,52,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10042,54,60,60,40,49,78,100,39,47,100,49,37,45,100,43,33,35,55,33,27,54,60,60,40,49,78,100,39,47,100,49,37,45,100,43,33,35,55,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10043,59,61,61,37,49,81,100,39,47,100,50,37,45,100,44,33,35,100,34,27,59,61,61,37,49,81,100,39,47,100,50,37,45,100,44,33,35,100,34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10044,52,60,60,40,46,100,100,42,42,75,55,40,38,54,51,36,30,48,40,28,52,60,60,40,46,100,100,42,42,75,55,40,38,54,51,36,30,48,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10045,56,60,60,40,45,100,100,42,42,100,56,40,38,55,52,36,29,50,41,28,56,60,60,40,45,100,100,42,42,100,56,40,38,55,52,36,29,50,41,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10046,54,60,60,46,46,100,100,43,43,90,56,40,38,55,51,36,30,48,41,29,54,60,60,46,46,100,100,43,43,90,56,40,38,55,51,36,30,48,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10047,100,60,61,43,47,100,100,43,43,100,56,40,39,56,52,36,30,52,42,28,100,60,61,43,47,100,100,43,43,100,56,40,39,56,52,36,30,52,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10048,46,57,58,38,45,92,78,43,41,59,58,41,37,54,54,36,29,43,43,28,46,57,58,38,45,92,78,43,41,59,58,41,37,54,54,36,29,43,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10049,90,60,61,45,46,100,100,43,42,75,59,41,37,55,55,36,29,44,46,28,90,60,61,45,46,100,100,43,42,75,59,41,37,55,55,36,29,44,46,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10050,46,60,61,36,44,78,100,41,41,100,54,39,37,53,50,35,29,44,39,28,46,60,61,36,44,78,100,41,41,100,54,39,37,53,50,35,29,44,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10051,56,64,65,46,46,100,100,44,43,100,100,41,39,56,53,37,30,52,44,29,56,64,65,46,46,100,100,44,43,100,100,41,39,56,53,37,30,52,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10052,100,59,59,64,48,92,100,46,43,59,57,42,38,54,53,37,30,45,42,29,100,59,59,64,48,92,100,46,43,59,57,42,38,54,53,37,30,45,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10053,100,59,60,100,48,100,100,47,44,90,59,43,39,55,54,38,30,47,45,30,100,59,60,100,48,100,100,47,44,90,59,43,39,55,54,38,30,47,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10054,56,57,58,49,46,77,100,44,43,66,56,41,38,54,52,36,30,45,42,29,56,57,58,49,46,77,100,44,43,66,56,41,38,54,52,36,30,45,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10055,100,61,61,100,49,100,100,48,45,100,100,44,40,57,56,39,31,53,50,30,100,61,61,100,49,100,100,48,45,100,100,44,40,57,56,39,31,53,50,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10056,100,100,67,100,53,88,87,51,48,90,62,46,43,64,61,41,31,78,75,30,100,100,67,100,53,88,87,51,48,90,62,46,43,64,61,41,31,78,75,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10057,100,100,100,100,54,100,89,51,49,100,63,46,43,66,62,41,31,100,100,29,100,100,100,100,54,100,89,51,49,100,63,46,43,66,62,41,31,100,100,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10058,43,59,59,34,43,81,100,41,41,90,54,39,37,53,50,35,29,44,39,28,43,59,59,34,43,81,100,41,41,90,54,39,37,53,50,35,29,44,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10059,47,61,61,43,44,100,100,43,42,100,75,41,37,54,52,36,29,46,43,28,47,61,61,43,44,100,100,43,42,100,75,41,37,54,52,36,29,46,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10060,100,57,58,90,48,80,100,46,43,60,57,42,38,54,53,37,30,45,42,29,100,57,58,90,48,80,100,46,43,60,57,42,38,54,53,37,30,45,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10061,100,59,61,90,48,100,100,46,44,100,58,42,39,55,53,37,31,49,44,29,100,59,61,90,48,100,100,46,44,100,58,42,39,55,53,37,31,49,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10062,66,91,82,63,51,100,90,50,48,63,62,46,43,63,61,42,33,72,71,32,66,91,82,63,51,100,90,50,48,63,62,46,43,63,61,42,33,72,71,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10063,100,100,100,100,54,100,100,51,49,100,63,47,45,66,63,42,34,100,89,32,100,100,100,100,54,100,100,51,49,100,63,47,45,66,63,42,34,100,89,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10064,47,59,61,35,44,93,100,41,42,100,55,39,37,54,51,35,29,46,40,28,47,59,61,35,44,93,100,41,42,100,55,39,37,54,51,35,29,46,40,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10065,100,64,66,46,47,100,100,44,44,100,100,41,39,57,53,37,30,54,46,29,100,64,66,46,47,100,100,44,44,100,100,41,39,57,53,37,30,54,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10066,55,57,57,50,46,73,74,44,42,57,55,41,37,52,51,36,29,41,39,29,55,57,57,50,46,73,74,44,42,57,55,41,37,52,51,36,29,41,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10067,100,58,59,52,46,77,100,44,43,59,56,41,38,54,52,36,30,45,41,29,100,58,59,52,46,77,100,44,43,59,56,41,38,54,52,36,30,45,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10068,38,93,86,33,43,100,100,41,42,59,57,41,39,57,56,37,30,64,58,28,38,93,86,33,43,100,100,41,42,59,57,41,39,57,56,37,30,64,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10069,37,100,100,33,43,100,100,42,42,59,58,41,39,59,57,37,29,74,69,28,37,100,100,33,43,100,100,42,42,59,58,41,39,59,57,37,29,74,69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10070,38,93,86,33,43,100,100,41,42,59,57,41,39,57,56,37,30,64,58,28,38,93,86,33,43,100,100,41,42,59,57,41,39,57,56,37,30,64,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10071,37,100,100,33,43,100,100,42,42,59,58,41,39,59,57,37,29,74,69,28,37,100,100,33,43,100,100,42,42,59,58,41,39,59,57,37,29,74,69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10072,38,93,86,33,43,100,100,41,42,59,57,41,39,57,56,37,30,64,58,28,38,93,86,33,43,100,100,41,42,59,57,41,39,57,56,37,30,64,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10073,37,100,100,33,43,100,100,42,42,59,58,41,39,59,57,37,29,74,69,28,37,100,100,33,43,100,100,42,42,59,58,41,39,59,57,37,29,74,69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10074,38,93,86,33,43,100,100,41,42,59,57,41,39,57,56,37,30,64,58,28,38,93,86,33,43,100,100,41,42,59,57,41,39,57,56,37,30,64,58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10075,37,100,100,33,43,100,100,42,42,59,58,41,39,59,57,37,29,74,69,28,37,100,100,33,43,100,100,42,42,59,58,41,39,59,57,37,29,74,69,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10076,100,57,58,64,48,77,100,45,44,90,56,42,39,55,52,37,30,47,41,29,100,57,58,64,48,77,100,45,44,90,56,42,39,55,52,37,30,47,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10077,100,60,61,100,49,100,100,46,44,100,57,42,39,56,53,37,31,51,44,29,100,60,61,100,49,100,100,46,44,100,57,42,39,56,53,37,31,51,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10078,81,71,77,80,51,86,94,49,49,65,64,47,45,66,65,44,34,80,79,33,81,71,77,80,51,86,94,49,49,65,64,47,45,66,65,44,34,80,79,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10079,100,87,100,100,53,100,100,50,49,67,65,48,46,68,66,44,36,100,100,34,100,87,100,100,53,100,100,50,49,67,65,48,46,68,66,44,36,100,100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10080,24,63,60,23,38,85,100,33,40,100,50,33,38,63,43,30,28,100,32,25,24,63,60,23,38,85,100,33,40,100,50,33,38,63,43,30,28,100,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10081,24,90,63,24,38,100,100,33,40,100,52,34,38,69,45,31,28,100,33,25,24,90,63,24,38,100,100,33,40,100,52,34,38,69,45,31,28,100,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10082,25,50,51,23,33,48,51,31,33,49,48,31,30,47,44,29,25,36,34,24,25,50,51,23,33,48,51,31,33,49,48,31,30,47,44,29,25,36,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10083,26,57,59,24,35,72,54,32,36,52,50,34,33,48,46,32,26,38,36,26,26,57,59,24,35,72,54,32,36,52,50,34,33,48,46,32,26,38,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10084,100,59,59,53,47,92,100,45,43,75,56,41,38,54,52,37,30,47,41,29,100,59,59,53,47,92,100,45,43,75,56,41,38,54,52,37,30,47,41,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10085,100,62,63,90,48,100,100,47,44,100,90,43,39,56,54,38,31,51,46,30,100,62,63,90,48,100,100,47,44,100,90,43,39,56,54,38,31,51,46,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10086,100,98,67,90,53,88,87,49,48,90,62,45,43,64,61,40,31,79,75,29,100,98,67,90,53,88,87,49,48,90,62,45,43,64,61,40,31,79,75,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10087,100,100,84,100,54,100,88,50,48,100,63,46,43,65,62,41,30,100,89,29,100,100,84,100,54,100,88,50,48,100,63,46,43,65,62,41,30,100,89,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10088,30,41,47,100,100,100,75,49,100,84,60,43,50,78,55,37,32,100,38,28,30,41,47,100,100,100,75,49,100,84,60,43,50,78,55,37,32,100,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10089,31,42,48,100,100,100,100,51,100,85,61,44,50,100,56,37,31,100,38,28,31,42,48,100,100,100,100,51,100,85,61,44,50,100,56,37,31,100,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10090,56,64,60,44,46,100,79,43,44,100,90,41,39,56,53,37,31,53,45,29,56,64,60,44,46,100,79,43,44,100,90,41,39,56,53,37,31,53,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10091,100,70,63,49,48,100,100,44,44,100,100,42,40,65,54,38,31,65,48,29,100,70,63,49,48,100,100,44,44,100,100,42,40,65,54,38,31,65,48,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10092,29,67,71,28,38,100,100,37,38,54,52,37,35,51,49,34,27,43,39,27,29,67,71,28,38,100,100,37,38,54,52,37,35,51,49,34,27,43,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10093,31,69,100,28,40,100,100,37,39,55,53,37,36,53,50,34,28,47,41,27,31,69,100,28,40,100,100,37,39,55,53,37,36,53,50,34,28,47,41,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10094,35,97,98,29,43,100,75,39,42,59,56,39,38,58,54,36,29,68,52,27,35,97,98,29,43,100,75,39,42,59,56,39,38,58,54,36,29,68,52,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10095,37,100,100,30,44,100,100,40,43,60,57,40,39,59,55,36,30,75,57,28,37,100,100,30,44,100,100,40,43,60,57,40,39,59,55,36,30,75,57,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10096,57,59,59,48,46,92,100,44,43,58,56,41,38,54,52,36,30,46,42,29,57,59,59,48,46,92,100,44,43,58,56,41,38,54,52,36,30,46,42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10097,100,59,59,55,47,100,100,44,43,90,57,41,38,55,53,37,30,48,43,29,100,59,59,55,47,100,100,44,43,90,57,41,38,55,53,37,30,48,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10098,90,63,64,60,50,81,82,46,46,90,59,43,41,60,56,39,32,68,54,30,90,63,64,60,50,81,82,46,46,90,59,43,41,60,56,39,32,68,54,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
